,0,1
1969,15.778075,3.5376747
1970,15.978446,4.677166
1971,16.024555,6.3230395
1972,16.119022,7.331891
1973,15.863436,8.22642
1974,14.8476,3.482467
1975,15.221471,4.2068386
1976,15.163777,5.1363525
1977,14.98778,6.140624
1978,15.100698,7.4389496
1979,14.89019,8.02142
1980,18.04996,-0.5646094
1981,18.11244,0.35292768
1982,18.27113,1.4100127
1983,19.050388,8.712171
1984,19.18174,9.906866
1985,19.419706,10.645877
1986,17.555914,0.31700185
1987,17.540962,0.9704442
1988,17.746489,2.2280207
1989,18.28246,8.14913
1990,18.593794,9.305878
1991,18.536161,10.083258
1992,16.783497,1.0934646
1993,16.845211,1.8900542
1994,17.01424,3.20722
1995,17.23082,7.3095264
1996,17.486,8.574955
1997,17.440187,9.511528
1998,15.740738,2.1645615
1999,15.80393,2.9616375
2000,15.970463,4.376999
2001,16.182852,6.657175
2002,16.194239,7.967666
2003,16.05002,8.765007
2004,14.7782545,2.9334679
2005,14.92213,3.803484
2006,14.960602,4.960449
2007,15.205063,6.2897735
2008,15.113555,7.591469
2009,14.846766,8.33484
2010,14.04883,3.627516
2011,14.263854,4.396492
2012,14.229305,5.269272
2013,14.228984,6.26902
2014,14.057559,7.2379684
2015,14.16868,8.061421
2016,17.003187,-0.31323883
2017,17.179308,0.5840348
2018,17.147919,1.6497105
2019,18.02148,8.815598
2020,18.142187,9.899451
2021,18.289278,10.637667
2022,16.267937,0.4115335
2023,16.553272,1.3338927
2024,16.65721,2.513485
2025,17.283552,8.112926
2026,17.348505,9.367656
2027,17.361647,10.2007
2028,15.427372,1.4637244
2029,15.530388,2.297252
2030,15.9783125,3.6522713
2031,16.149328,7.13817
2032,16.30611,8.7114315
2033,16.235643,9.732499
2034,14.455456,2.262245
2035,14.582917,3.4120624
2036,14.792608,4.442474
2037,14.968854,6.563149
2038,14.972322,8.138198
2039,14.969447,9.091849
2040,13.735244,3.1387866
2041,13.712986,4.122721
2042,13.786148,5.146539
2043,13.850325,6.3405046
2044,13.901555,7.5189652
2045,13.7748375,8.343938
2046,13.056017,3.8630383
2047,12.8355055,4.667335
2048,13.070133,5.5715275
2049,12.884151,6.4876533
2050,12.8311615,7.280433
2051,12.897789,7.9611526
2052,15.690598,-0.031333096
2053,15.825917,0.87579626
2054,16.006086,2.0010955
2055,16.752945,8.762206
2056,16.967663,9.688627
2057,17.115574,10.636241
2058,15.142353,0.71204525
2059,15.245744,1.6059308
2060,15.516514,2.6447456
2061,16.000278,7.993617
2062,16.041368,9.048597
2063,16.190422,10.285349
2064,14.127639,1.4658264
2065,14.372567,2.4759338
2066,14.471296,3.662666
2067,14.862631,7.044397
2068,15.057345,8.48448
2069,15.129714,9.566339
2070,13.332927,2.6105125
2071,13.404839,3.4658597
2072,13.555103,4.797201
2073,13.475046,6.5900583
2074,13.499602,7.7985125
2075,13.8030815,8.816951
2076,12.365183,3.3204014
2077,12.509723,4.1886263
2078,12.412256,5.2944617
2079,12.290893,6.4393673
2080,12.350906,7.537276
2081,12.600363,8.300413
2082,11.837526,4.094386
2083,11.597032,4.706785
2084,11.729871,5.747454
2085,11.352519,6.3200235
2086,11.546431,7.1811295
2087,11.774265,8.019183
2088,14.78961,0.2084346
2089,14.622885,0.8996208
2090,14.835145,2.181623
2091,15.780655,8.673342
2092,15.6853075,9.727122
2093,15.986716,10.586029
2094,14.072374,0.85898834
2095,13.8400135,1.7003872
2096,14.177475,2.9677262
2097,14.944317,7.932195
2098,14.893444,9.175678
2099,15.063232,9.98329
2100,13.097109,1.777798
2101,13.302249,2.6659727
2102,13.232574,4.0133524
2103,13.596294,7.08957
2104,13.758849,8.354627
2105,13.784847,9.364719
2106,12.055015,2.9066167
2107,12.089708,3.9446576
2108,12.337905,5.0412145
2109,12.281055,6.679685
2110,12.381152,7.915806
2111,12.461315,8.662991
2112,11.327105,3.7395854
2113,11.330819,4.6402593
2114,11.296131,5.624078
2115,11.162284,6.540567
2116,11.265081,7.437674
2117,11.42697,8.146661
2118,10.745995,4.424216
2119,10.390749,5.056925
2120,10.606335,5.848619
2121,10.306553,6.4175797
2122,10.363581,7.131888
2123,10.6467705,7.7251587
2124,13.839623,0.47644353
2125,13.925301,1.2694951
2126,13.822766,2.46785
2127,14.892704,8.63425
2128,14.916404,9.659586
2129,15.001222,10.496798
2130,13.133291,1.1553824
2131,13.300337,1.8962624
2132,13.3494835,3.2877145
2133,13.912176,8.075925
2134,14.139333,9.182122
2135,14.103415,10.05098
2136,12.351525,2.1468654
2137,12.478391,3.1039295
2138,12.384412,4.211223
2139,12.656069,7.2573314
2140,12.780729,8.591202
2141,12.702185,9.296844
2142,11.349991,3.223029
2143,11.223759,3.91591
2144,11.309104,5.356714
2145,11.415777,6.627375
2146,11.497294,7.8342776
2147,11.464553,8.718045
2148,10.560074,3.6516752
2149,10.400946,4.58514
2150,10.418594,5.6993527
2151,10.235001,6.6372924
2152,10.310643,7.337887
2153,10.548162,8.022125
2154,9.989918,4.475161
2155,9.748533,5.2168164
2156,9.7809105,5.898418
2157,9.482305,6.455673
2158,9.590841,7.2970557
2159,9.923724,7.893471
2160,17.541414,-0.944694
2161,17.923666,-0.33561507
2162,18.065487,0.5542956
2163,19.115599,9.492784
2164,19.246204,10.585253
2165,18.995632,11.156113
2166,17.250166,-0.34152877
2167,17.382072,0.38338307
2168,17.729584,1.3285646
2169,18.453594,8.801466
2170,18.472012,9.886249
2171,18.388111,10.661336
2172,16.405855,0.49215123
2173,16.703808,1.3034695
2174,16.810123,2.4291513
2175,17.512423,7.9614267
2176,17.532482,9.106665
2177,17.472986,10.135399
2178,15.520114,1.3647985
2179,15.477937,2.3223174
2180,15.675001,3.826906
2181,16.146704,7.2087626
2182,16.211931,8.383344
2183,16.070827,9.507742
2184,14.586303,2.361376
2185,14.683868,3.3790092
2186,14.860299,4.7048836
2187,14.879015,6.385494
2188,14.915199,7.8260803
2189,14.964441,8.74512
2190,13.834109,3.0323973
2191,14.16722,3.8544216
2192,14.112815,5.3107414
2193,14.080848,6.427943
2194,13.8315325,7.532429
2195,14.282807,8.171243
2196,16.932415,-1.1117883
2197,17.064661,-0.28930977
2198,17.244919,0.6690997
2199,18.302475,9.6641
2200,18.451437,10.485904
2201,18.254684,11.14513
2202,16.453201,-0.32227346
2203,16.594616,0.5102125
2204,16.738972,1.4898862
2205,17.79016,9.111381
2206,17.675802,9.934043
2207,17.75095,10.819745
2208,15.658424,0.6576721
2209,15.971922,1.3865563
2210,16.0576,2.6401577
2211,16.460844,8.02517
2212,16.478203,9.241237
2213,16.673227,10.2161255
2214,14.62528,1.7059152
2215,14.761013,2.7189276
2216,14.883736,4.0703907
2217,15.278806,7.248898
2218,15.048655,8.408721
2219,15.197635,9.497889
2220,13.67752,2.6966195
2221,13.825041,3.5429695
2222,13.88786,4.95037
2223,14.034883,6.731818
2224,13.990048,7.8757324
2225,13.955011,8.602677
2226,12.90979,3.3716307
2227,13.003552,4.1270823
2228,12.9473915,5.324834
2229,13.128276,6.442401
2230,13.0017185,7.482374
2231,13.101081,8.168862
2232,15.888863,-0.6473953
2233,16.023579,-0.09017254
2234,16.139668,0.99604917
2235,17.25217,9.685131
2236,17.291904,10.454267
2237,17.274584,11.125013
2238,15.331035,-0.003140642
2239,15.4707155,0.75103223
2240,15.735786,1.8240341
2241,16.592268,8.9805
2242,16.462149,9.970675
2243,16.661142,10.828538
2244,14.48785,0.9028361
2245,14.691314,1.6905179
2246,14.82556,3.0948198
2247,15.560526,8.056371
2248,15.52175,9.236828
2249,15.587513,10.257357
2250,13.399076,1.8464735
2251,13.51319,3.0112777
2252,13.65474,4.227454
2253,13.8163395,7.1370797
2254,13.91662,8.609992
2255,14.036717,9.445445
2256,12.57007,3.00747
2257,12.64207,3.784052
2258,12.689204,5.2409973
2259,12.839802,6.712671
2260,12.827247,7.9325438
2261,12.884121,8.805154
2262,11.942892,3.6046245
2263,11.865591,4.4351707
2264,11.992123,5.5557065
2265,11.68064,6.534328
2266,11.927823,7.692701
2267,12.063026,8.360419
2268,14.521789,-0.67091507
2269,14.831178,0.36793047
2270,15.029407,1.3112862
2271,16.103012,9.671159
2272,16.14947,10.559771
2273,16.144827,11.299962
2274,14.05066,0.17267881
2275,14.07118,0.9580868
2276,14.240548,1.9978125
2277,15.315007,8.872409
2278,15.3104515,9.774958
2279,15.256395,10.906002
2280,13.266091,1.220108
2281,13.221039,2.144111
2282,13.424524,3.295871
2283,13.764249,7.8170013
2284,14.044721,9.146766
2285,14.043407,10.306776
2286,12.252701,2.3343232
2287,12.303881,3.1164527
2288,12.316287,4.6403003
2289,12.345285,6.940743
2290,12.552821,8.396698
2291,12.683356,9.354016
2292,11.356181,3.0695968
2293,11.294034,4.105245
2294,11.04718,5.5169115
2295,11.2048025,6.534997
2296,11.291402,7.9252706
2297,11.600991,8.721158
2298,10.633807,3.7961676
2299,10.554361,4.560961
2300,10.684343,5.562769
2301,10.298878,6.457693
2302,10.632057,7.533572
2303,10.938434,8.3657465
2304,13.543019,-0.23644878
2305,13.595413,0.67840725
2306,13.769738,1.7110025
2307,14.756306,9.505121
2308,14.893024,10.571984
2309,14.890488,11.081578
2310,12.9558115,0.58985287
2311,12.935669,1.5375632
2312,13.074007,2.4938345
2313,13.795752,8.795368
2314,13.988504,9.936391
2315,14.08934,10.817175
2316,12.144657,1.4467484
2317,12.135775,2.4423647
2318,12.276515,3.630895
2319,12.647747,7.7511244
2320,12.728311,9.221197
2321,12.793661,10.20732
2322,11.014,2.5603092
2323,11.127448,3.5927258
2324,11.211208,4.955461
2325,11.301239,7.0213223
2326,11.449704,8.481597
2327,11.578267,9.45435
2328,10.269821,3.4847643
2329,10.287086,4.480659
2330,10.125345,5.56629
2331,10.177164,6.7096496
2332,10.32061,7.824236
2333,10.418904,8.636055
2334,9.53718,4.2896333
2335,9.423787,4.8084807
2336,9.513767,5.768257
2337,9.253447,6.5784736
2338,9.534053,7.304963
2339,9.769738,8.228288
2340,12.6481285,0.3426465
2341,12.809666,0.96520096
2342,12.915991,1.9502848
2343,14.081715,9.460646
2344,14.032785,10.283165
2345,14.066773,10.920473
2346,12.217939,0.86799324
2347,12.15109,1.6065568
2348,12.203765,2.6977684
2349,13.217032,8.776569
2350,13.403516,9.966772
2351,13.021801,10.535612
2352,11.368324,1.6567947
2353,11.351437,2.7145424
2354,11.321332,4.093868
2355,11.747561,7.873682
2356,11.965192,9.27285
2357,11.979767,9.93769
2358,10.269254,2.715795
2359,10.185398,3.8021832
2360,10.352779,5.2266736
2361,10.418466,7.0649624
2362,10.5889845,8.246701
2363,10.612059,9.260846
2364,9.33481,3.5519102
2365,9.327792,4.618115
2366,9.234902,5.789294
2367,9.402553,6.8803825
2368,9.380502,7.914685
2369,9.708614,8.599269
2370,8.862374,4.2448363
2371,8.810255,5.121871
2372,8.798893,6.007928
2373,8.562722,6.7453585
2374,8.773701,7.4022555
2375,9.106704,8.31084
2376,16.877037,-1.2270776
2377,17.147547,-0.59813124
2378,17.247023,0.3477211
2379,18.437204,10.042474
2380,18.411142,10.996798
2381,18.23087,11.437928
2382,16.605835,-0.69690937
2383,16.594992,0.17867312
2384,16.709349,1.0017358
2385,17.605164,9.349829
2386,17.704693,10.510339
2387,17.630302,10.998802
2388,15.624864,0.13824393
2389,15.787477,1.0358995
2390,15.805751,2.0529027
2391,16.673138,8.459517
2392,16.749496,9.583317
2393,16.628765,10.390365
2394,14.734187,1.4348654
2395,14.835567,1.9562575
2396,14.893361,3.0665526
2397,15.601832,7.6267133
2398,15.260148,8.885165
2399,15.401567,9.5288315
2400,13.664364,2.1783884
2401,13.873522,2.8296492
2402,14.209992,4.1390305
2403,14.28843,6.7023225
2404,14.105479,7.8801427
2405,14.373531,8.903226
2406,13.009073,2.896873
2407,13.08069,3.5617523
2408,13.171653,4.7086463
2409,13.323653,6.612951
2410,13.284622,7.747125
2411,13.734748,8.495841
2412,16.169495,-1.2163604
2413,16.389107,-0.58035874
2414,16.509232,0.32970965
2415,17.513212,10.105344
2416,17.525673,11.005048
2417,17.602848,11.539158
2418,15.64851,-0.61966395
2419,15.775044,0.16024114
2420,15.930493,1.1753644
2421,16.691507,9.370758
2422,16.594662,10.428014
2423,16.827518,11.197928
2424,14.81733,0.40094355
2425,14.811243,1.185627
2426,15.1397915,2.1047323
2427,15.751952,8.609197
2428,15.538411,9.832562
2429,15.691129,10.688573
2430,13.765024,1.3933121
2431,13.9391985,2.338344
2432,13.861893,3.6080039
2433,14.337788,7.7243915
2434,14.131648,8.82868
2435,14.37025,9.7091875
2436,12.7404,2.1890287
2437,13.063529,3.230688
2438,13.086214,4.6534486
2439,13.140192,6.9994216
2440,13.193353,8.232566
2441,13.466232,8.985245
2442,12.202769,3.0542371
2443,12.203739,4.116536
2444,12.291871,5.1870737
2445,12.306959,6.7391825
2446,12.198873,7.9459815
2447,12.614094,8.558329
2448,14.988481,-0.99229854
2449,15.127932,-0.35056958
2450,15.149988,0.7975516
2451,16.49508,10.265553
2452,16.490307,11.114981
2453,16.634886,11.347823
2454,14.431294,-0.23025303
2455,14.598877,0.6304956
2456,14.704136,1.4962666
2457,15.773952,9.627725
2458,15.73577,10.4820175
2459,15.702863,11.195654
2460,13.750111,0.65440774
2461,13.746559,1.6609725
2462,13.836727,2.443621
2463,14.545555,8.736411
2464,14.624771,9.9578085
2465,14.552291,10.810991
2466,12.747657,1.6007589
2467,12.802416,2.5043223
2468,12.680848,3.9364698
2469,13.175991,7.7403097
2470,13.180318,8.904726
2471,13.27697,9.696447
2472,11.818466,2.665974
2473,11.885282,3.558376
2474,11.703987,5.060674
2475,11.984955,6.9155173
2476,11.992399,8.2063055
2477,12.31966,8.927422
2478,11.125599,3.5363388
2479,11.136224,4.4107246
2480,10.973211,5.5412235
2481,11.07658,6.5549927
2482,11.028402,7.762587
2483,11.304964,8.457549
2484,13.791795,-0.69066197
2485,14.001938,0.09426632
2486,14.063137,0.95599276
2487,15.355991,10.279337
2488,15.388142,11.116362
2489,15.369401,11.682941
2490,13.212731,-0.0983273
2491,13.14464,0.90300673
2492,13.418729,1.7770272
2493,14.513225,9.376519
2494,14.560839,10.427623
2495,14.354105,11.253998
2496,12.598928,1.0211194
2497,12.459909,1.8888943
2498,12.673332,3.042502
2499,13.14255,8.647262
2500,13.134674,9.835362
2501,13.157457,10.5549555
2502,11.611955,2.0145445
2503,11.450703,3.1398418
2504,11.440885,4.3398476
2505,11.806092,7.649357
2506,11.816868,8.801902
2507,11.959043,9.754465
2508,10.605557,3.0354767
2509,10.487136,4.0057545
2510,10.469201,5.2815857
2511,10.59027,6.901253
2512,10.787521,8.169699
2513,10.989935,9.056186
2514,9.972666,3.8635013
2515,10.043253,4.7554746
2516,9.881077,5.6921473
2517,9.816036,6.7008786
2518,9.90641,7.5920672
2519,10.285856,8.492509
2520,12.555466,-0.19899839
2521,12.81337,0.5428983
2522,12.829467,1.3651515
2523,14.039841,10.123304
2524,14.157617,10.9690485
2525,14.3288765,11.692719
2526,12.122915,0.36635906
2527,11.880053,1.1577461
2528,11.95855,2.2113993
2529,13.204944,9.312306
2530,13.160982,10.286913
2531,13.148536,10.980027
2532,11.183204,1.4442229
2533,11.134398,2.1730947
2534,11.175406,3.43721
2535,11.865155,8.45453
2536,12.012445,9.726677
2537,11.992883,10.394571
2538,10.2134285,2.4910216
2539,10.279835,3.5057359
2540,10.32452,4.795003
2541,10.412521,7.509745
2542,10.748822,8.817208
2543,10.821825,9.672247
2544,9.524885,3.3325255
2545,9.485493,4.510534
2546,9.500609,5.6456265
2547,9.422895,7.0480485
2548,9.582623,8.177121
2549,9.824996,8.871404
2550,8.986784,3.945034
2551,8.788118,4.8923416
2552,8.75537,5.8967676
2553,8.748786,6.8512993
2554,8.89356,7.6173215
2555,9.282267,8.208033
2556,12.082464,0.34199333
2557,12.033544,0.61452967
2558,12.025557,1.8644596
2559,13.510899,9.652758
2560,13.251584,10.762156
2561,13.465917,11.336484
2562,11.463506,0.8364282
2563,11.187351,1.4226596
2564,11.368463,2.712393
2565,12.45714,9.252285
2566,12.5232115,10.395052
2567,12.554964,10.815631
2568,10.462533,1.6701068
2569,10.500164,2.4761639
2570,10.626099,3.8219037
2571,11.074406,8.314669
2572,11.1249075,9.676836
2573,11.392546,10.38101
2574,9.840708,2.781793
2575,9.697019,3.7410414
2576,9.451821,5.0590587
2577,9.593269,7.2633805
2578,10.074085,8.610417
2579,10.151928,9.552724
2580,9.112573,3.663698
2581,8.594081,4.4703298
2582,8.623934,5.6648784
2583,8.729189,6.8426795
2584,8.917969,7.918272
2585,9.222339,8.844197
2586,8.508163,4.50018
2587,8.309059,5.159296
2588,8.138079,6.0445952
2589,8.157395,6.908593
2590,8.2212105,7.640443
2591,8.7000265,8.293471
2592,20.023058,0.352868
2593,20.356441,1.1148067
2594,20.41561,2.290043
2595,20.813862,7.586482
2596,21.224316,8.663037
2597,21.123346,9.427095
2598,19.761053,0.95448923
2599,20.176603,1.6972373
2600,20.280418,3.089645
2601,20.71348,6.8811398
2602,20.802101,8.084474
2603,20.67669,8.91224
2604,19.173918,1.7530444
2605,19.517704,2.6226773
2606,19.749374,3.9754412
2607,19.92644,6.2931366
2608,20.124546,7.642925
2609,19.753834,8.407497
2610,18.474304,2.6258
2611,18.81614,3.560403
2612,19.08616,4.557754
2613,19.034847,6.007842
2614,19.130186,7.2037396
2615,18.71186,8.082853
2616,17.397257,3.494352
2617,18.05778,4.012343
2618,18.12654,5.014283
2619,18.226822,6.1229362
2620,18.123192,7.045835
2621,17.821495,7.7802057
2622,16.978495,3.8242416
2623,17.23843,4.320576
2624,17.333296,5.0217075
2625,17.3084,5.979937
2626,17.297157,6.9242573
2627,17.145918,7.5008025
2628,19.525064,0.39828452
2629,19.989746,1.0486995
2630,20.085518,2.2296767
2631,20.618845,7.5135574
2632,20.623507,8.702474
2633,20.449484,9.432817
2634,19.216795,0.97428274
2635,19.414043,1.7939253
2636,19.5626,3.0722976
2637,19.971228,6.9487815
2638,20.144737,8.073286
2639,19.975832,8.944252
2640,18.729168,1.6332909
2641,18.887064,2.6257837
2642,19.089361,3.9502923
2643,19.17269,6.39403
2644,19.2617,7.509795
2645,19.145124,8.561795
2646,18.007032,2.7320187
2647,18.024084,3.3694081
2648,18.240343,4.6503744
2649,18.346497,5.973452
2650,18.265411,7.1317334
2651,18.202692,8.110951
2652,16.987465,3.2927468
2653,17.263382,4.1719985
2654,17.155977,5.0995097
2655,17.316774,5.9820538
2656,17.112492,6.806286
2657,17.03757,7.6101885
2658,16.18062,3.9326403
2659,16.569016,4.5834956
2660,16.438133,5.085351
2661,16.58794,5.9228554
2662,16.447134,6.8331304
2663,16.184772,7.3289704
2664,18.677673,0.53164035
2665,19.054638,1.2920688
2666,19.10392,2.5053244
2667,19.637152,7.6120753
2668,19.8104,8.846703
2669,19.657814,9.65359
2670,18.397852,1.0095742
2671,18.574898,1.9528173
2672,18.706268,3.2794077
2673,18.964859,6.918531
2674,19.06998,8.1606865
2675,19.267948,9.324983
2676,17.716373,1.9268411
2677,17.846481,2.8443599
2678,18.07497,4.0888395
2679,18.061007,6.4855123
2680,18.065165,7.492612
2681,18.049706,8.699624
2682,16.783617,2.6894631
2683,16.992601,3.4876127
2684,17.012753,4.6919246
2685,16.999884,6.195667
2686,17.1544,7.2248096
2687,16.93544,8.26251
2688,15.810006,3.6139042
2689,15.90379,4.326015
2690,15.964117,5.16915
2691,15.956494,5.959213
2692,15.899239,7.008237
2693,15.745339,7.614972
2694,14.959998,4.244475
2695,15.18967,4.6156015
2696,15.134665,5.5551205
2697,15.366646,6.0969133
2698,15.155187,6.738738
2699,15.125454,7.2728
2700,17.721,0.77024883
2701,18.009604,1.6273077
2702,18.074617,2.8094766
2703,18.619343,7.5553927
2704,18.538986,8.796497
2705,18.44108,9.66019
2706,17.425674,1.1366202
2707,17.51206,2.158991
2708,17.73535,3.6035805
2709,17.90463,7.0367637
2710,17.932117,8.51691
2711,17.807125,9.306662
2712,16.553205,1.942351
2713,16.692072,2.955193
2714,16.904179,4.3572655
2715,16.85968,6.373579
2716,16.99343,7.743835
2717,16.77043,8.870963
2718,15.570947,3.0255497
2719,15.631394,3.8383214
2720,15.654366,4.7579646
2721,15.626345,6.135458
2722,15.765752,7.2433505
2723,15.603378,8.329254
2724,14.587853,3.8091412
2725,14.582168,4.5223827
2726,14.644076,5.2837157
2727,14.587634,6.120823
2728,14.613282,6.9279556
2729,14.53877,7.9003873
2730,13.967824,4.3166575
2731,13.844851,4.767631
2732,13.731552,5.3733487
2733,13.7930355,6.136958
2734,13.613177,6.8582597
2735,13.728229,7.451341
2736,16.767534,0.97954595
2737,16.948124,1.7055483
2738,16.898653,2.7699134
2739,17.530758,7.530709
2740,17.485006,8.763001
2741,17.429415,9.759632
2742,16.559546,1.568526
2743,16.358671,2.2483842
2744,16.580217,3.605051
2745,16.886274,7.364908
2746,16.711292,8.506293
2747,16.885788,9.13464
2748,15.404826,2.2496066
2749,15.553995,3.0451496
2750,15.658227,4.43774
2751,15.636184,6.387542
2752,15.835484,7.8710794
2753,15.612188,8.871939
2754,14.382197,3.0134125
2755,14.408832,3.7902966
2756,14.448324,5.092464
2757,14.390929,6.313538
2758,14.565901,7.467121
2759,14.359691,8.273868
2760,13.461786,3.7155776
2761,13.436426,4.4829645
2762,13.188207,5.44123
2763,13.292643,6.455632
2764,13.279888,7.127524
2765,13.296702,7.802437
2766,12.855438,4.375096
2767,12.584366,5.099986
2768,12.504887,5.875361
2769,12.471148,6.116432
2770,12.49055,6.9262075
2771,12.377887,7.494507
2772,15.919915,1.0866005
2773,15.98549,2.0201018
2774,16.053814,3.1237285
2775,16.772305,7.697767
2776,16.599365,8.707384
2777,16.629137,9.442194
2778,15.583426,1.6903191
2779,15.702864,2.6923122
2780,15.507665,3.7917085
2781,15.935228,6.8873215
2782,15.912691,8.215255
2783,16.00908,9.109299
2784,14.569448,2.4806004
2785,14.469905,3.1333601
2786,14.612449,4.8261485
2787,14.686187,6.6907816
2788,14.718835,7.885583
2789,14.815512,8.777748
2790,13.365699,2.9171317
2791,13.541731,3.9866164
2792,13.612527,5.2202673
2793,13.444643,6.352459
2794,13.509957,7.3804283
2795,13.59793,8.150505
2796,12.688452,3.827285
2797,12.5581665,4.464603
2798,12.414844,5.50975
2799,12.334775,6.535189
2800,12.362565,7.350449
2801,12.321471,7.9562645
2802,11.954891,4.722015
2803,11.96908,5.145794
2804,11.688464,5.697272
2805,11.709631,6.227524
2806,11.588774,6.940542
2807,11.765531,7.6674304
2808,19.588125,-0.2843287
2809,20.042128,0.43799278
2810,20.240332,1.5028981
2811,20.844229,8.202859
2812,20.979258,9.286007
2813,20.798779,10.103626
2814,19.292711,0.34427622
2815,19.565113,1.2101055
2816,19.797287,2.437316
2817,20.238317,7.527524
2818,20.328308,8.805161
2819,20.417234,9.546887
2820,18.736546,1.294427
2821,19.044464,2.1020298
2822,19.110168,3.4051101
2823,19.446383,6.8767567
2824,19.57285,8.189027
2825,19.446592,9.205055
2826,17.812435,2.0996702
2827,18.154274,3.2325852
2828,18.269146,4.324794
2829,18.437357,6.2531066
2830,18.529505,7.526911
2831,18.467136,8.425046
2832,16.92376,3.1696568
2833,17.226439,3.8766105
2834,17.446972,4.9259076
2835,17.365488,5.938522
2836,17.532686,6.967588
2837,17.437311,7.9982715
2838,16.40595,3.5696049
2839,16.637846,4.291529
2840,16.526302,5.057642
2841,16.480469,6.0080533
2842,16.578293,7.0588765
2843,16.489977,7.653954
2844,19.257124,-0.27637133
2845,19.413776,0.54494596
2846,19.563463,1.6483394
2847,20.09837,8.209872
2848,20.30919,9.327266
2849,20.307123,10.18813
2850,18.622795,0.33303466
2851,18.728682,1.2412894
2852,18.857676,2.4556315
2853,19.423857,7.6254387
2854,19.576286,8.741294
2855,19.736353,9.58176
2856,17.914892,1.3942623
2857,18.180656,2.36096
2858,18.384682,3.4922612
2859,18.49553,6.9861584
2860,18.673927,8.057196
2861,18.711891,9.066336
2862,17.155645,2.326559
2863,17.218256,3.261792
2864,17.46038,4.5270243
2865,17.518276,6.287152
2866,17.843676,7.5068884
2867,17.63652,8.564831
2868,16.23827,3.1465998
2869,16.458876,4.032367
2870,16.38794,5.160923
2871,16.28606,6.0003586
2872,16.542656,7.205756
2873,16.443089,7.96465
2874,15.473199,3.9558015
2875,15.760436,4.563784
2876,15.464104,5.3649044
2877,15.510578,5.985363
2878,15.635903,7.1126776
2879,15.634374,7.79443
2880,18.201601,-0.06837247
2881,18.299755,0.76578665
2882,18.523502,1.8452692
2883,19.026196,8.340758
2884,19.186872,9.496849
2885,19.29031,10.163223
2886,17.53957,0.6527937
2887,17.73724,1.5848624
2888,17.851194,2.6948938
2889,18.342113,7.631127
2890,18.545685,8.871148
2891,18.749607,9.8340435
2892,16.847416,1.2928282
2893,16.926252,2.45715
2894,17.111217,3.7255034
2895,17.371452,6.9291177
2896,17.461445,7.9312925
2897,17.649044,9.237669
2898,16.236532,2.46937
2899,16.13029,3.3319356
2900,16.049488,4.574057
2901,16.236397,6.4694443
2902,16.45527,7.754503
2903,16.454828,8.428241
2904,15.23592,3.2335339
2905,15.218313,4.1062264
2906,15.319738,5.2792387
2907,15.152517,6.273972
2908,15.209398,7.4383073
2909,15.081434,8.208759
2910,14.279337,3.8878915
2911,14.307834,4.735107
2912,14.415903,5.480031
2913,14.304112,6.1270695
2914,14.366465,7.08202
2915,14.285656,7.6171103
2916,17.09519,0.114536
2917,17.354303,1.1159317
2918,17.383451,2.033766
2919,17.995398,8.331954
2920,18.121292,9.521961
2921,18.072075,10.268952
2922,16.60859,0.77604324
2923,16.730497,1.700154
2924,16.750837,2.9802113
2925,17.20707,7.5325627
2926,17.496101,9.035735
2927,17.467009,10.010254
2928,15.611354,1.7116296
2929,15.864136,2.7176497
2930,15.892386,3.916643
2931,16.286053,7.0873547
2932,16.421684,8.304957
2933,16.358015,9.293221
2934,14.732961,2.7972832
2935,14.743108,3.666425
2936,14.614101,4.7318363
2937,14.96742,6.6965756
2938,15.032295,7.844793
2939,14.95993,8.527323
2940,13.72066,3.6111305
2941,13.787464,4.4711576
2942,13.717808,5.2793922
2943,13.809401,6.3753114
2944,13.805273,7.3430457
2945,13.6302185,8.010964
2946,13.168489,4.395317
2947,12.998949,4.748825
2948,12.898246,5.6220183
2949,12.852634,6.2093225
2950,12.90027,7.1710944
2951,12.977369,7.813872
2952,16.005308,0.45395505
2953,16.18319,1.4053466
2954,16.311676,2.4349594
2955,16.89007,8.271016
2956,17.022062,9.390928
2957,16.971073,10.267994
2958,15.468215,1.1869012
2959,15.41622,1.9642081
2960,15.712236,3.2530403
2961,16.02664,7.735737
2962,16.080317,8.931832
2963,16.017773,9.782365
2964,14.329534,1.9937942
2965,14.548746,2.7869422
2966,14.79454,4.305778
2967,14.949627,6.908836
2968,15.186513,8.567459
2969,15.086887,9.2176285
2970,13.50635,2.947998
2971,13.50521,3.7824507
2972,13.476691,5.1275616
2973,13.452892,6.5712123
2974,13.766527,7.8770347
2975,13.800846,8.727287
2976,12.690732,3.8633196
2977,12.558615,4.6755223
2978,12.323262,5.5692534
2979,12.451433,6.507541
2980,12.522651,7.4367723
2981,12.524039,8.293196
2982,11.964991,4.40008
2983,11.802351,5.1123075
2984,11.756572,5.7169733
2985,11.649489,6.414543
2986,11.750993,7.0361853
2987,11.81498,7.9322667
2988,15.210475,0.9164375
2989,15.329574,1.7521456
2990,15.454289,2.7661848
2991,15.833111,7.955856
2992,16.057207,9.369339
2993,16.054565,10.071626
2994,14.713071,1.3143889
2995,14.686704,2.237238
2996,14.719565,3.6853685
2997,15.187505,7.4849577
2998,15.21099,8.793575
2999,15.199799,9.59402
3000,13.72972,2.1291716
3001,13.695337,2.9967546
